gene_id	n_AG	n_GA	mean_alt_ratio_AG	mean_alt_ratio_GA	beta_GA_vs_AG	p_value	q_value	gene_name	gene_product
gene-LOC105317955	4	6	0.453703703703704	0.468899521531101	0.0611544231533243	0.771399115528113	0.940371751526568	LOC105317955	ubiquitin carboxyl-terminal hydrolase 37
gene-LOC105317956	8	9	0.533973919011668	0.465997770345596	-0.272324561505785	0.136575932839064	0.576208153135338	LOC105317956	cilia- and flagella-associated protein 77
gene-LOC105317957	8	7	0.311015118790497	0.451351351351351	0.600165636583812	0.0225790206582983	0.346030383686525	LOC105317957	UPF0547 protein C16orf87 homolog
gene-LOC105317959	9	9	0.46504005826657	0.448047162859248	-0.0684957814096942	0.565859955555441	0.861399140199504	LOC105317959	hsp90 co-chaperone Cdc37
gene-LOC105317978	9	9	0.455996420047733	0.441639647985178	-0.0580394036624908	0.561188069488424	0.860104811376126	LOC105317978	endophilin-B1
gene-LOC105317985	8	5	0.32437015503876	0.36581532416503	0.183548470383489	0.470340279364865	0.826330892658604	LOC105317985	pyridoxal 5'-phosphate synthase subunit PdxT
gene-LOC105317988	7	5	0.53582554517134	0.441717791411043	-0.377741558368788	0.0253734945854932	0.357789331640634	LOC105317988	E3 ubiquitin-protein ligase RBX1
gene-LOC105317992	9	9	0.486585248581594	0.503914988814318	0.0693321615174334	0.276884260405356	0.714993647243594	LOC105317992	nascent polypeptide-associated complex subunit alpha, muscle-specific form
gene-LOC105317993	9	9	0.44145428622349	0.463765182186235	0.0900681866080323	0.475885032450075	0.829479119808675	LOC105317993	nucleolar protein dao-5
gene-LOC105317995	2	5						LOC105317995	probable tRNA(His) guanylyltransferase
gene-LOC105318002	8	6	0.519900497512438	0.540616246498599	0.0831796980207944	0.615774419186959	0.882002583720291	LOC105318002	out at first protein
gene-LOC105318005	7	0						LOC105318005	pyridoxal 5'-phosphate synthase subunit PdxS
gene-LOC105318006	7	8	0.443569553805774	0.596825396825397	0.618942436065342	0.0067501623225748	0.274022476088135	LOC105318006	large ribosomal subunit protein mL41
gene-LOC105318027	7	6	0.453333333333333	0.441558441558442	-0.0476280489892678	0.804276139926703	0.947117182613599	LOC105318027	uncharacterized LOC105318027
gene-LOC105318028	7	6	0.453333333333333	0.441558441558442	-0.0476280489892678	0.804276139926703	0.947117182613599	LOC105318028	uncharacterized LOC105318028
gene-LOC105318030	8	8	0.36624513618677	0.436619718309859	0.293467099695966	0.0634114324840692	0.479173809518996	LOC105318030	kinesin-II 95 kDa subunit
gene-LOC105318031	9	9	0.505510204081633	0.477212584533961	-0.113254557232092	0.233227907134482	0.682311259096819	LOC105318031	myogenesis-regulating glycosidase
gene-LOC105318037	9	9	0.474531835205993	0.432683158896289	-0.16895132502299	0.092280838099923	0.522685679704141	LOC105318037	thyroid receptor-interacting protein 6
gene-LOC105318039	9	9	0.477713686418458	0.489785404323617	0.048340292087991	0.0685744866069223	0.487666089581667	LOC105318039	eukaryotic translation initiation factor 5A-1
gene-LOC105318041	6	9	0.532786885245902	0.500825082508251	-0.128035669032429	0.434760682177129	0.811000367277418	LOC105318041	uncharacterized LOC105318041
gene-LOC105318047	9	8	0.45063025210084	0.511111111111111	0.24257630770774	0.0424504439650134	0.426389681418871	LOC105318047	zinc finger protein 384
gene-LOC105318049	9	9	0.503042897432091	0.490723562152134	-0.0492817496489168	0.261165104058846	0.700116405353892	LOC105318049	uncharacterized LOC105318049
gene-LOC105318050	9	9	0.465459681561377	0.502403533844355	0.147995889338805	0.0130531294370168	0.307119930195962	LOC105318050	Golgi integral membrane protein 4
gene-LOC105318051	6	7	0.49005424954792	0.495747266099636	0.0227769042318763	0.902334835911458	0.975733377430748	LOC105318051	multiple epidermal growth factor-like domains protein 6
gene-LOC105318054	9	9	0.480166750884285	0.476847834661198	-0.0133002896443162	0.770263193673176	0.940371751526568	LOC105318054	activated Cdc42 kinase-like
gene-LOC105318055	8	9	0.422988505747126	0.417085427135678	-0.0242324017869685	0.925987378321764	0.983422057319887	LOC105318055	transport and Golgi organization 2 homolog
gene-LOC105318056	7	2						LOC105318056	transcription initiation factor TFIID subunit 2
gene-LOC105318057	9	9	0.425320056899004	0.550691244239631	0.5044352979375	0.00119572949545158	0.226459017719853	LOC105318057	tumor protein p63-regulated gene 1-like protein
gene-LOC105318065	6	6	0.438235294117647	0.501043841336117	0.252502493509643	0.151540977531544	0.596122395584194	LOC105318065	cation-dependent mannose-6-phosphate receptor
gene-LOC105318076	9	9	0.526592517694641	0.501875101907712	-0.0989700930444025	0.430683272332426	0.810063925246281	LOC105318076	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8
gene-LOC105318079	6	7	0.44336569579288	0.467248908296943	0.09632134071362	0.689654297649699	0.910812913705328	LOC105318079	MAP kinase-activating death domain protein
gene-LOC105318083	5	6	0.592964824120603	0.493589743589744	-0.401877900333949	0.169382598678565	0.612121559723013	LOC105318083	DDB1- and CUL4-associated factor 13
gene-LOC105318087	4	5	0.51219512195122	0.485576923076923	-0.106498481790079	0.607914286470383	0.878649141683394	LOC105318087	WD repeat-containing protein 74
gene-LOC105318088	8	9	0.544554455445545	0.507586206896552	-0.148344632353907	0.437682061688952	0.812554951207993	LOC105318088	synaptotagmin-14
gene-LOC105318090	9	9	0.519369665134603	0.488083889418494	-0.125190923275699	0.225118751510926	0.673585320494676	LOC105318090	nuclear cap-binding protein subunit 1
gene-LOC105318091	3	4	0.458715596330275	0.374732334047109	-0.346453389867194	0.412457355852477	0.797613023448716	LOC105318091	succinate dehydrogenase assembly factor 4, mitochondrial
gene-LOC105318092	8	9	0.42904073587385	0.429338103756708	0.00121381654605567	0.992707191852262	0.998987537164213	LOC105318092	coiled-coil domain-containing protein 171
gene-LOC105318098	9	9	0.456205739843459	0.448379052369077	-0.0315950621601456	0.691501136362081	0.912586710945451	LOC105318098	polyhomeotic-like protein 2
gene-LOC105318101	9	9	0.422080360495682	0.399378054198134	-0.0938181187402393	0.427033041846792	0.80671362945654	LOC105318101	serine-rich adhesin for platelets
gene-LOC105318104	9	9	0.467568698563259	0.461437113611027	-0.0246508998417205	0.782508318265846	0.942602765749437	LOC105318104	EF-hand domain-containing protein D2
gene-LOC105318105	9	8	0.49980574980575	0.458917197452229	-0.163925524856306	0.163226420139433	0.604177251520621	LOC105318105	proteasome subunit beta type-6
gene-LOC105318107	8	3	0.470175438596491	0.385714285714286	-0.345923212825221	0.277465593077282	0.71621283943089	LOC105318107	tRNA pseudouridine synthase-like 1
gene-LOC105318108	9	9	0.488324873096447	0.586872586872587	0.397760684318482	0.00948878956887961	0.286059494045282	LOC105318108	protein Spindly-A
gene-LOC105318110	7	9	0.501915708812261	0.449101796407186	-0.211963336258299	0.209874129710791	0.660856657116215	LOC105318110	E3 ubiquitin-protein ligase FANCL
gene-LOC105318111	9	9	0.519413919413919	0.55467720685112	0.141892200611322	0.148938322743947	0.592770909513076	LOC105318111	TLC domain-containing protein 2
gene-LOC105318125	4	5	0.380952380952381	0.432558139534884	0.214086264219774	0.425434407633252	0.805794692759	LOC105318125	protein Smaug homolog 1
gene-LOC105318126	9	9	0.4846595160888	0.47411933860532	-0.0422340480006657	0.708374980487369	0.91929363646205	LOC105318126	uncharacterized LOC105318126
gene-LOC105318129	8	9	0.483849030941857	0.510744627686157	0.107611488098862	0.239031678670074	0.686603579594838	LOC105318129	RNA-binding protein 25
gene-LOC105318146	8	8	0.522338944437413	0.498668589814712	-0.0947409571526426	0.195651934429873	0.644941199172527	LOC105318146	uncharacterized LOC105318146
gene-LOC105318164	5	6	0.394360757049054	0.457276314729806	0.257705894832383	0.00279911334259477	0.244428570691215	LOC105318164	reticulon-1-A
gene-LOC105318166	9	9	0.494771241830065	0.479849543256314	-0.0597297112501047	0.584141404779155	0.868280375723001	LOC105318166	serine palmitoyltransferase 2
gene-LOC105318169	8	2						LOC105318169	metal cation symporter ZIP14
gene-LOC105318175	7	9	0.484460196292257	0.543518178479618	0.236693515751255	0.0326249772335329	0.394050525299958	LOC105318175	zinc finger protein 704
gene-LOC105318177	8	4	0.436619718309859	0.494623655913979	0.233386044407665	0.422006627882463	0.804261133206025	LOC105318177	uncharacterized LOC105318177
gene-LOC105318189	7	6	0.396551724137931	0.416666666666667	0.0833816089387648	0.464936063254747	0.825510028327821	LOC105318189	uncharacterized LOC105318189
gene-LOC105318194	3	6	0.393939393939394	0.426160337552743	0.133248547197835	0.635836107361918	0.890931217301179	LOC105318194	uncharacterized LOC105318194
gene-LOC105318195	9	9	0.493932499051953	0.51115198896298	0.06888655027936	0.37860526945911	0.774219450030146	LOC105318195	tubulin polyglutamylase TTLL5
gene-LOC105318203	3	2						LOC105318203	L-asparaginase
gene-LOC105318204	8	9	0.41991341991342	0.480712166172107	0.245939182756399	0.291428948025347	0.725536819799129	LOC105318204	serine palmitoyltransferase 2
gene-LOC105318205	6	8	0.530701754385965	0.5125	-0.0729512905601659	0.651017794217647	0.898763568148505	LOC105318205	centromere protein N
gene-LOC105318216	8	9	0.489476849067949	0.477424525781459	-0.0482645151265279	0.634437940888157	0.890493998349117	LOC105318216	polycomb group RING finger protein 3
gene-LOC105318217	9	9	0.474952441344325	0.577464788732394	0.412648855910193	0.146187248897541	0.589168233743678	LOC105318217	potassium voltage-gated channel protein Shaw
gene-LOC105318218	9	9	0.464514652014652	0.473530027202344	0.0362014545715698	0.622845822556786	0.885018576722261	LOC105318218	V-type proton ATPase subunit d
gene-LOC105318227	7	7	0.423280423280423	0.438914027149321	0.0637506604739407	0.855621808373066	0.963602926016301	LOC105318227	uncharacterized LOC105318227
gene-LOC105318228	9	8	0.49057945254177	0.457008244994111	-0.134706053696453	0.151793845937735	0.596122395584194	LOC105318228	signal transducer and activator of transcription 5B
gene-LOC105318247	7	5	0.488041853512706	0.54	0.208184359060974	0.0981668723588287	0.532757738885684	LOC105318247	carbonic anhydrase-related protein
gene-LOC105318256	4	1						LOC105318256	uncharacterized LOC105318256
gene-LOC105318257	8	8	0.402614379084967	0.459733671528218	0.233168735942986	0.131496464002326	0.568172139256428	LOC105318257	nucleolar transcription factor 1-A
gene-LOC105318259	1	4						LOC105318259	nudC domain-containing protein 1
gene-LOC105318260	6	6	0.452914798206278	0.422535211267606	-0.123474157150483	0.456280153189715	0.820675678866797	LOC105318260	kinesin-like protein KIF15
gene-LOC105318261	5	1						LOC105318261	ER membrane protein complex subunit 8
gene-LOC105318264	1	4						LOC105318264	transmembrane protein 42
gene-LOC105318268	9	9	0.394327731092437	0.365346812693064	-0.123074952701933	0.550216479635839	0.857219192063365	LOC105318268	aspartate aminotransferase, mitochondrial
gene-LOC105318277	9	7	0.419518377693283	0.460750853242321	0.167430554137893	0.352146223844039	0.756250080953789	LOC105318277	WD repeat-containing protein 3
gene-LOC105318278	8	9	0.471841704718417	0.445037353255069	-0.107990107308928	0.477457195888928	0.829937450609118	LOC105318278	110 kDa antigen
gene-LOC105318284	8	9	0.46583850931677	0.439130434782609	-0.107832704803197	0.369123375152252	0.767599848475588	LOC105318284	ADP-ribosylation factor GTPase-activating protein 1
gene-LOC105318287	9	9	0.44298938812373	0.460577595683022	0.0710208755466062	0.2960871559033	0.729464433944575	LOC105318287	U1 small nuclear ribonucleoprotein 70 kDa
gene-LOC105318288	9	9	0.445023854432486	0.462530773018218	0.0706388304262221	0.302312456125936	0.732105364349245	LOC105318288	potassium voltage-gated channel subfamily A member 1
gene-LOC105318289	8	9	0.420505200594354	0.415011037527594	-0.0225880214774818	0.919914856598314	0.981252487303357	LOC105318289	zinc finger CCCH domain-containing protein 13
gene-LOC105318294	5	8	0.497202797202797	0.498402555910543	0.00479912981903504	0.919167992823692	0.980774827546868	LOC105318294	T-complex protein 1 subunit epsilon
gene-LOC105318298	9	7	0.51063829787234	0.475095785440613	-0.142258974641777	0.572126635689105	0.863599191157053	LOC105318298	tRNA-uridine aminocarboxypropyltransferase 1
gene-LOC105318299	6	5	0.547413793103448	0.467532467532468	-0.320279864465417	0.308877440773935	0.735492807107035	LOC105318299	leucine zipper transcription factor-like protein 1
gene-LOC105318300	9	6	0.442105263157895	0.357142857142857	-0.355164369511835	0.34404133019285	0.75394824080685	LOC105318300	uncharacterized LOC105318300
gene-LOC105318301	9	9	0.45925551503773	0.457727848572919	-0.00615307631575342	0.834530858580798	0.958853272963975	LOC105318301	G patch domain-containing protein 8
gene-LOC105318310	5	2						LOC105318310	endoplasmic reticulum junction formation protein lunapark-B
gene-LOC105318323	9	9	0.507936507936508	0.538066723695466	0.120813418827535	0.302545247427528	0.732105364349245	LOC105318323	protein phosphatase methylesterase 1
gene-LOC105318324	9	9	0.506796116504854	0.538066723695466	0.125375976837959	0.28948011821639	0.724142699660555	LOC105318324	pre-mRNA 3'-end-processing factor FIP1
gene-LOC105318331	9	9	0.474347434743474	0.494143484626647	0.0792733013917249	0.476572912873327	0.829796054031366	LOC105318331	rab5 GDP/GTP exchange factor
gene-LOC105318339	7	7	0.436065573770492	0.362352941176471	-0.308020869296611	0.240369411632917	0.688190158771989	LOC105318339	C2 domain-containing protein 3
gene-LOC105318342	4	6	0.519354838709678	0.486682808716707	-0.130739425651941	0.174311464412567	0.618339045474326	LOC105318342	V-type proton ATPase subunit H
gene-LOC105318344	9	9	0.475235849056604	0.471264367816092	-0.0159316095652297	0.861062387256334	0.966036878326562	LOC105318344	uncharacterized LOC105318344
gene-LOC105318361	9	9	0.47450369793694	0.4736355226642	-0.00348206713561198	0.973821695442946	0.994624098642085	LOC105318361	serine/threonine-protein kinase D3
gene-LOC105318365	6	5	0.470355731225297	0.508650519031142	0.153321836016857	0.202580844923711	0.654859204481892	LOC105318365	POU domain, class 2, transcription factor 3L
gene-LOC105318373	8	9	0.472429210134128	0.544708423326134	0.289707746105827	0.122612883708265	0.55899687253878	LOC105318373	ATP-dependent translocase ABCB1
gene-LOC105318374	2	5						LOC105318374	zinc finger protein 862
gene-LOC105318376	3	1						LOC105318376	outer mitochondrial transmembrane helix translocase
gene-LOC105318378	7	6	0.495029821073559	0.448979591836735	-0.184913042092183	0.451118304319195	0.819425398867984	LOC105318378	tRNA methyltransferase 10 homolog A
gene-LOC105318380	6	8	0.470873786407767	0.489177489177489	0.0733400979723179	0.736719563551798	0.930402212942038	LOC105318380	protein EFR3 homolog B
gene-LOC105318381	9	9	0.434192672998643	0.422748815165877	-0.0467340896813234	0.786506309125462	0.943000946483091	LOC105318381	otoferlin
gene-LOC105318383	8	7	0.511406844106464	0.488203266787659	-0.0928309860428936	0.383611105914324	0.776603228498102	LOC105318383	eyes absent homolog 1
gene-LOC105318384	9	9	0.495507060333761	0.537634408602151	0.168795132138992	0.235038074027298	0.684594043620444	LOC105318384	regulator of G-protein signaling 22
gene-LOC105318388	8	9	0.497938144329897	0.492379835873388	-0.0222355472950585	0.878653057889561	0.972145056479371	LOC105318388	cerebral cavernous malformations protein 2 homolog
gene-LOC105318390	7	6	0.463327370304114	0.442028985507246	-0.085977144723829	0.640632215060707	0.893947158503628	LOC105318390	transcription elongation factor A protein 1
gene-LOC105318391	8	7	0.614583333333333	0.465551839464883	-0.60463081669335	0.00847463807029476	0.283842157540263	LOC105318391	uncharacterized LOC105318391
gene-LOC105318392	4	6	0.291666666666667	0.147058823529412	-0.870554722551227	0.212195647778161	0.664176797418508	LOC105318392	death effector domain-containing protein
gene-LOC105318394	7	9	0.557749259624877	0.523622047244094	-0.137473916106435	0.257559432550363	0.697851849417007	LOC105318394	putative ferric-chelate reductase 1
gene-LOC105318395	7	9	0.484288354898336	0.481700118063754	-0.0103649606107408	0.921749996471641	0.981858806127607	LOC105318395	focal adhesion kinase 1
gene-LOC105318402	5	6	0.413533834586466	0.585152838427948	0.693338549806881	0.00342673224345445	0.244938611115585	LOC105318402	synaptonemal complex protein 2
gene-LOC105318403	9	4	0.455840455840456	0.48125	0.102064426869757	0.612793726196494	0.881428519763773	LOC105318403	RB1-inducible coiled-coil protein 1
gene-LOC105318407	8	8	0.320560362587557	0.288195897865216	-0.152964487897479	0.599365862949993	0.875371306309963	LOC105318407	calumenin-B
gene-LOC105318408	9	9	0.452840909090909	0.515829218704618	0.252536773809231	0.00575801381154635	0.266172200248472	LOC105318408	SEC14-like protein 1
gene-LOC105318417	6	0						LOC105318417	ankyrin repeat, bromo and BTB domain-containing protein DDB_G0293800
gene-LOC105318419	9	9	0.464262717321314	0.505370265686829	0.164675192352159	0.0355432201037665	0.402036246682886	LOC105318419	microprocessor complex subunit DGCR8
