gene	ePST	epst_class
ORTHO_000518	0.0939917136613259	Weak differentiation
ORTHO_000519	0.0813868168590328	Weak differentiation
ORTHO_000520	0.0356607342792326	Mostly plastic / shared regulation
ORTHO_000521	0.25749887533656	Regulatory divergence
ORTHO_000522	0.635715397492799	Strong divergence
ORTHO_000523	0.109265704994149	Weak differentiation
ORTHO_000524	0.149873646574738	Regulatory divergence
ORTHO_000525	0.0631765569199174	Weak differentiation
ORTHO_000526	0.17129516614309	Regulatory divergence
ORTHO_000527	0.0228467337530108	Mostly plastic / shared regulation
ORTHO_000528	0.195124576028818	Regulatory divergence
ORTHO_000529	0.303710046963609	Strong divergence
ORTHO_000530	0.166591178889478	Regulatory divergence
ORTHO_000531	0.0214653456992636	Mostly plastic / shared regulation
ORTHO_000532	0.511653695538632	Strong divergence
ORTHO_000533	0.367263091599625	Strong divergence
ORTHO_000534	0.0580127939447476	Weak differentiation
ORTHO_000536	0.0158376551630841	Mostly plastic / shared regulation
ORTHO_000537	0.366590658647414	Strong divergence
ORTHO_000538	0.0196338788537768	Mostly plastic / shared regulation
ORTHO_000539	0.0808750589743493	Weak differentiation
ORTHO_000540	0.0342129075127178	Mostly plastic / shared regulation
ORTHO_000541	0.019484341243404	Mostly plastic / shared regulation
ORTHO_000542	0.111375333637644	Weak differentiation
ORTHO_000543	0.371524953601328	Strong divergence
ORTHO_000544	0.166463681288335	Regulatory divergence
ORTHO_000545	0.248375367054272	Regulatory divergence
ORTHO_000546	0.040143322415628	Mostly plastic / shared regulation
ORTHO_000547	0.032012879347962	Mostly plastic / shared regulation
ORTHO_000548	0.260202004396102	Regulatory divergence
ORTHO_000549	0.27716572664325	Regulatory divergence
ORTHO_000550	0.00497235196832521	Mostly plastic / shared regulation
ORTHO_000551	0.454100595835231	Strong divergence
ORTHO_000552	0.108805716066634	Weak differentiation
ORTHO_000553	0.0166624453223793	Mostly plastic / shared regulation
ORTHO_000554	0.231883241955186	Regulatory divergence
ORTHO_000555	0.49871055028309	Strong divergence
ORTHO_000556	0.019731989347179	Mostly plastic / shared regulation
ORTHO_000557	0.138024055413235	Regulatory divergence
ORTHO_000558	0.00983973040002758	Mostly plastic / shared regulation
ORTHO_000559	0.0805788499815074	Weak differentiation
ORTHO_000561	0.0358508962813911	Mostly plastic / shared regulation
ORTHO_000562	0.290413023113536	Regulatory divergence
ORTHO_000563	0.121645267883259	Regulatory divergence
ORTHO_000564	0.438678750493467	Strong divergence
ORTHO_000565	0.015440983001581	Mostly plastic / shared regulation
ORTHO_000566	0.111136088742816	Weak differentiation
ORTHO_000567	0.0813806123263523	Weak differentiation
ORTHO_000568	0.172583129789984	Regulatory divergence
ORTHO_000569	0.0414584439922552	Mostly plastic / shared regulation
ORTHO_000570	0.382637543464561	Strong divergence
ORTHO_000571	0.029269917129026	Mostly plastic / shared regulation
ORTHO_000572	0.112526302981081	Weak differentiation
ORTHO_000573	0.00486744035358188	Mostly plastic / shared regulation
ORTHO_000576	0.175177630832197	Regulatory divergence
ORTHO_000577	0.0284191138395469	Mostly plastic / shared regulation
ORTHO_000578	0.0321472204503615	Mostly plastic / shared regulation
ORTHO_000579	8.58073542235411e-05	Mostly plastic / shared regulation
ORTHO_000580	0.00447348022884356	Mostly plastic / shared regulation
ORTHO_000581	0.631008649057376	Strong divergence
ORTHO_000582	0.000177512309514377	Mostly plastic / shared regulation
ORTHO_000583	1.10359020355578e-08	Mostly plastic / shared regulation
ORTHO_000585	0.0197441829145559	Mostly plastic / shared regulation
ORTHO_000586	0.102420068473226	Weak differentiation
ORTHO_000588	0.0253063310627989	Mostly plastic / shared regulation
ORTHO_000589	0.102142531944783	Weak differentiation
ORTHO_000590	0.0134708812455802	Mostly plastic / shared regulation
ORTHO_000591	0.0336434306008844	Mostly plastic / shared regulation
ORTHO_000592	0.508944813002451	Strong divergence
ORTHO_000593	0.516413681907431	Strong divergence
ORTHO_000594	0.213264880147927	Regulatory divergence
ORTHO_000595	0.0519069778159117	Weak differentiation
ORTHO_000596	0.079898697929189	Weak differentiation
ORTHO_000597	0.011336528765066	Mostly plastic / shared regulation
ORTHO_000598	0.00384271166344307	Mostly plastic / shared regulation
ORTHO_000599	0.0417597708132398	Mostly plastic / shared regulation
ORTHO_000600	0.0397299484705386	Mostly plastic / shared regulation
ORTHO_000602	0.00165519996604648	Mostly plastic / shared regulation
ORTHO_000603	0.146480749810157	Regulatory divergence
ORTHO_000605	0.143478054974517	Regulatory divergence
ORTHO_000606	0.0106650038913181	Mostly plastic / shared regulation
ORTHO_000607	0.00169186621841138	Mostly plastic / shared regulation
ORTHO_000608	0.0970959104267625	Weak differentiation
ORTHO_000609	0.399864779098467	Strong divergence
ORTHO_000610	0.262434194099437	Regulatory divergence
ORTHO_000611	0.146444131961935	Regulatory divergence
ORTHO_000612	0.0546896578257494	Weak differentiation
ORTHO_000613	0.112077096612824	Weak differentiation
ORTHO_000614	0.0216960783126734	Mostly plastic / shared regulation
ORTHO_000615	0.362225818774933	Strong divergence
ORTHO_000616	0.293751982321743	Regulatory divergence
ORTHO_000617	0.0317484424154787	Mostly plastic / shared regulation
ORTHO_000618	0.196357633965935	Regulatory divergence
ORTHO_000619	0.028287822639065	Mostly plastic / shared regulation
ORTHO_000620	0.00465520698746814	Mostly plastic / shared regulation
ORTHO_000621	0.247656775150136	Regulatory divergence
ORTHO_000622	0.00044251846046661	Mostly plastic / shared regulation
ORTHO_000623	0.0928804794807887	Weak differentiation
ORTHO_000624	0.420197458982763	Strong divergence
ORTHO_000625	0.00191172200678625	Mostly plastic / shared regulation
ORTHO_000626	0.0789867830484624	Weak differentiation
ORTHO_000628	0.00482266572016524	Mostly plastic / shared regulation
ORTHO_000629	0.0217099779742818	Mostly plastic / shared regulation
ORTHO_000630	0.261624388886757	Regulatory divergence
ORTHO_000631	0.104033765960692	Weak differentiation
ORTHO_000632	0.0454471714560524	Mostly plastic / shared regulation
ORTHO_000633	0.317144874069499	Strong divergence
ORTHO_000634	0.176320107310561	Regulatory divergence
ORTHO_000635	0.137701079391158	Regulatory divergence
ORTHO_000636	0.0225809033717479	Mostly plastic / shared regulation
ORTHO_000637	0.191443066309355	Regulatory divergence
ORTHO_000638	0.00411813540965333	Mostly plastic / shared regulation
ORTHO_000639	0.127828829931962	Regulatory divergence
ORTHO_000640	0.00626586513693462	Mostly plastic / shared regulation
ORTHO_000641	0.346904783403447	Strong divergence
ORTHO_000642	0.0325852079251947	Mostly plastic / shared regulation
ORTHO_000643	0.0626203875970805	Weak differentiation
ORTHO_000644	0.351795328881197	Strong divergence
ORTHO_000645	0.363156214653562	Strong divergence
ORTHO_000647	0.0899258474941922	Weak differentiation
ORTHO_000648	0.242707241212345	Regulatory divergence
ORTHO_000650	0.000336182034375525	Mostly plastic / shared regulation
ORTHO_000651	0.0393311897049681	Mostly plastic / shared regulation
ORTHO_000652	0.18185988036358	Regulatory divergence
ORTHO_000653	0.493719422774844	Strong divergence
ORTHO_000654	0.142261778837634	Regulatory divergence
ORTHO_000655	0.192667188320861	Regulatory divergence
ORTHO_000656	0.148584772918875	Regulatory divergence
ORTHO_000657	0.551038857041166	Strong divergence
ORTHO_000658	0.179388509681055	Regulatory divergence
ORTHO_000659	0.241105806514662	Regulatory divergence
ORTHO_000660	0.197019872043889	Regulatory divergence
ORTHO_000661	0.172101675729417	Regulatory divergence
ORTHO_000662	0.0497034690591198	Mostly plastic / shared regulation
ORTHO_000663	0.135923488926551	Regulatory divergence
ORTHO_000664	0.547374716525398	Strong divergence
ORTHO_000665	0.531814991777993	Strong divergence
ORTHO_000666	0.0840200698708711	Weak differentiation
ORTHO_000667	0.256037306223063	Regulatory divergence
ORTHO_000668	0.679605092564759	Strong divergence
ORTHO_000669	0.685321514136331	Strong divergence
ORTHO_000670	0.0260042672118191	Mostly plastic / shared regulation
ORTHO_000671	0.00489145186926965	Mostly plastic / shared regulation
ORTHO_000672	0.0327578120825769	Mostly plastic / shared regulation
ORTHO_000673	0.565063577255674	Strong divergence
ORTHO_000674	0.201662956277773	Regulatory divergence
ORTHO_000675	0.00350847941616996	Mostly plastic / shared regulation
ORTHO_000676	0.229544318910434	Regulatory divergence
ORTHO_000677	0.064211003923998	Weak differentiation
ORTHO_000678	0.00250260369951032	Mostly plastic / shared regulation
ORTHO_000679	0.000213197323903134	Mostly plastic / shared regulation
ORTHO_000680	0.258768947342354	Regulatory divergence
ORTHO_000681	0.00121231250517727	Mostly plastic / shared regulation
ORTHO_000682	0.301270702822334	Strong divergence
ORTHO_000683	0.118305433423334	Weak differentiation
ORTHO_000684	0.0882109116686258	Weak differentiation
ORTHO_000685	0.520705928269072	Strong divergence
ORTHO_000686	0.228731589599392	Regulatory divergence
ORTHO_000687	0.0706068437331641	Weak differentiation
ORTHO_000688	0.000703810610280816	Mostly plastic / shared regulation
ORTHO_000689	0.0381104944796272	Mostly plastic / shared regulation
ORTHO_000691	0.477853935015478	Strong divergence
ORTHO_000692	0.199821228318093	Regulatory divergence
ORTHO_000693	0.0475636558739953	Mostly plastic / shared regulation
ORTHO_000694	0.113630171906974	Weak differentiation
ORTHO_000695	0.318188604452521	Strong divergence
ORTHO_000697	0.0470816951348617	Mostly plastic / shared regulation
ORTHO_000698	0.103294381116252	Weak differentiation
ORTHO_000699	0.157602489124735	Regulatory divergence
ORTHO_000700	0.0421350910164779	Mostly plastic / shared regulation
ORTHO_000701	0.0416533692546277	Mostly plastic / shared regulation
ORTHO_000702	0.379374854078719	Strong divergence
ORTHO_000703	0.0778543458434514	Weak differentiation
ORTHO_000704	0.703050195147505	Strong divergence
ORTHO_000705	0.529865587912375	Strong divergence
ORTHO_000706	0.409940033894388	Strong divergence
ORTHO_000707	0.0719284472543355	Weak differentiation
ORTHO_000708	0.0811156497845779	Weak differentiation
ORTHO_000709	0.00610537623424203	Mostly plastic / shared regulation
ORTHO_000710	0.0071229770660914	Mostly plastic / shared regulation
ORTHO_000711	0.0277075173838382	Mostly plastic / shared regulation
ORTHO_000712	0.0304025018148464	Mostly plastic / shared regulation
ORTHO_000713	0.129319570326571	Regulatory divergence
ORTHO_000714	0.00400007757204918	Mostly plastic / shared regulation
ORTHO_000715	0.0102696728905247	Mostly plastic / shared regulation
ORTHO_000716	0.0509479366960983	Weak differentiation
ORTHO_000717	0.479481049078803	Strong divergence
ORTHO_000718	0.637989216584636	Strong divergence
ORTHO_000719	0.257288444624661	Regulatory divergence
ORTHO_000720	0.000622022714528252	Mostly plastic / shared regulation
ORTHO_000721	0.355932024749471	Strong divergence
ORTHO_000722	0.403653381918774	Strong divergence
ORTHO_000723	0.0790031217623889	Weak differentiation
ORTHO_000724	0.521517100195781	Strong divergence
ORTHO_000725	0.298203715149268	Regulatory divergence
ORTHO_000726	0.00982350859570776	Mostly plastic / shared regulation
ORTHO_000727	0.199165286394453	Regulatory divergence
ORTHO_000728	0.0426430230604782	Mostly plastic / shared regulation
ORTHO_000729	0.0184237736326498	Mostly plastic / shared regulation
ORTHO_000730	0.370508924452051	Strong divergence
ORTHO_000731	0.0163644252712408	Mostly plastic / shared regulation
ORTHO_000732	0.115881674514999	Weak differentiation
ORTHO_000733	0.146407781920223	Regulatory divergence
ORTHO_000734	0.0737673522108642	Weak differentiation
ORTHO_000735	0.11397518261221	Weak differentiation
ORTHO_000736	0.0823618987607014	Weak differentiation
ORTHO_000737	0.113047735059428	Weak differentiation
ORTHO_000738	0.0534204158486369	Weak differentiation
ORTHO_000739	0.0746819201558642	Weak differentiation
ORTHO_000740	0.00202421845168734	Mostly plastic / shared regulation
ORTHO_000741	0.291497401428169	Regulatory divergence
ORTHO_000742	0.674103801810853	Strong divergence
ORTHO_000743	0.000110655729657163	Mostly plastic / shared regulation
ORTHO_000744	0.354176690456396	Strong divergence
ORTHO_000745	0.02451358613835	Mostly plastic / shared regulation
ORTHO_000746	0.0149405410630991	Mostly plastic / shared regulation
ORTHO_000747	0.297898673278941	Regulatory divergence
ORTHO_000748	3.44972123986671e-05	Mostly plastic / shared regulation
ORTHO_000749	0.465557184459374	Strong divergence
ORTHO_000750	0.162159410086724	Regulatory divergence
ORTHO_000751	0.0114726650350771	Mostly plastic / shared regulation
ORTHO_000752	0.0220676404196342	Mostly plastic / shared regulation
ORTHO_000753	0.061414909284496	Weak differentiation
ORTHO_000754	0.123151052716336	Regulatory divergence
ORTHO_000755	0.0021670618611512	Mostly plastic / shared regulation
ORTHO_000756	0.0266986311133271	Mostly plastic / shared regulation
ORTHO_000757	0.253322931166337	Regulatory divergence
ORTHO_000758	0.04753738292428	Mostly plastic / shared regulation
ORTHO_000759	0.0282927542086002	Mostly plastic / shared regulation
ORTHO_000760	0.465671228639729	Strong divergence
ORTHO_000761	0.133629834094664	Regulatory divergence
ORTHO_000762	0.305208020290794	Strong divergence
ORTHO_000763	0.0829612022932097	Weak differentiation
ORTHO_000764	0.00454756527449805	Mostly plastic / shared regulation
ORTHO_000765	0.0181456100314252	Mostly plastic / shared regulation
ORTHO_000766	0.123641150457316	Regulatory divergence
ORTHO_000767	0.303974883425418	Strong divergence
ORTHO_000768	0.592896028911905	Strong divergence
ORTHO_000769	0.122865967191052	Regulatory divergence
ORTHO_000770	0.0853680500708821	Weak differentiation
ORTHO_000771	0.154959442979478	Regulatory divergence
ORTHO_000772	0.0515196998460527	Weak differentiation
ORTHO_000773	0.237437282959014	Regulatory divergence
ORTHO_000774	0.102169742176347	Weak differentiation
ORTHO_000775	0.571587809285437	Strong divergence
ORTHO_000776	0.456210371324172	Strong divergence
ORTHO_000777	0.140548868621494	Regulatory divergence
ORTHO_000778	0.322819897826054	Strong divergence
ORTHO_000779	0.0268906583782123	Mostly plastic / shared regulation
ORTHO_000780	0.272477465813353	Regulatory divergence
ORTHO_000781	0.054939156144563	Weak differentiation
ORTHO_000782	0.14388246467456	Regulatory divergence
ORTHO_000783	0.0865807431632	Weak differentiation
ORTHO_000784	0.194196711486493	Regulatory divergence
ORTHO_000785	0.202160364298219	Regulatory divergence
ORTHO_000786	0.059230674772663	Weak differentiation
ORTHO_000787	0.187680075950396	Regulatory divergence
ORTHO_000788	0.480007398851262	Strong divergence
ORTHO_000789	0.110891877257181	Weak differentiation
ORTHO_000790	0.215973668260332	Regulatory divergence
ORTHO_000791	0.14498658668233	Regulatory divergence
ORTHO_000792	0.0663518875487921	Weak differentiation
ORTHO_000793	0.0555790649916614	Weak differentiation
ORTHO_000794	0.660306168290635	Strong divergence
ORTHO_000795	0.259867212911516	Regulatory divergence
ORTHO_000796	0.0670658009520398	Weak differentiation
ORTHO_000797	0.409284812932785	Strong divergence
ORTHO_000798	0.244766017965221	Regulatory divergence
ORTHO_000799	0.00724122149663607	Mostly plastic / shared regulation
ORTHO_000800	0.155078380082456	Regulatory divergence
ORTHO_000801	0.217704914351519	Regulatory divergence
ORTHO_000802	0.0829883620609419	Weak differentiation
ORTHO_000803	0.0367051088269559	Mostly plastic / shared regulation
ORTHO_000804	0.119618271355652	Weak differentiation
ORTHO_000805	0.00128918898354168	Mostly plastic / shared regulation
ORTHO_000806	0.10866337946817	Weak differentiation
ORTHO_000807	0.189297417299515	Regulatory divergence
ORTHO_000808	0.250278608702053	Regulatory divergence
ORTHO_000809	0.238769231886298	Regulatory divergence
ORTHO_000810	0.0227697461292809	Mostly plastic / shared regulation
ORTHO_000811	0.763411153384663	Strong divergence
ORTHO_000812	0.0830848297643243	Weak differentiation
ORTHO_000813	0.0153467089847353	Mostly plastic / shared regulation
ORTHO_000814	0.544873121301958	Strong divergence
ORTHO_000815	0.000811357908166422	Mostly plastic / shared regulation
ORTHO_000817	0.0486025053512751	Mostly plastic / shared regulation
